tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
9606	Homo sapiens	28879	0	live	IGKV2D-38	IGKV2D38, O3	immunoglobulin kappa variable 2D-38 (pseudogene)		2p11.2	2	NC_000002.12	89872463	89872702	plus	0		
9606	Homo sapiens	28873	0	live	IGKV3D-25	A6, IGKV3D25	immunoglobulin kappa variable 3D-25 (pseudogene)		2p11.2	2	NC_000002.12	89988500	89990258	plus	0		
9606	Homo sapiens	100287528	0	live	IGLL4P	IGLL4	immunoglobulin lambda like polypeptide 4, pseudogene		22q11.21	22	NC_000022.11	20632590	20632826	plus	0		
9606	Homo sapiens	28928	0	live	IGKV2-10	IGKV210, L7	immunoglobulin kappa variable 2-10 (pseudogene)		2p11.2	2	NC_000002.12	89019992	89020685	minus	0		
9606	Homo sapiens	28812	0	live	IGLV2-28	IGLV228, V1-8P	immunoglobulin lambda variable 2-28 (pseudogene)		22q11.22	22	NC_000022.11	22664473	22664931	plus	0		
9606	Homo sapiens	28808	0	live	IGLV3-2	IGLV32, V2-2P	immunoglobulin lambda variable 3-2 (pseudogene)		22q11.22	22	NC_000022.11	22873008	22873493	plus	0		
9606	Homo sapiens	28806	0	live	IGLV3-6	IGLV36, V2-4P	immunoglobulin lambda variable 3-6 (pseudogene)		22q11.22	22	NC_000022.11	22850373	22850656	plus	0		
9606	Homo sapiens	28805	0	live	IGLV3-7	IGLV37, V2-5P	immunoglobulin lambda variable 3-7 (pseudogene)		22q11.22	22	NC_000022.11	22838590	22838888	plus	0		
9606	Homo sapiens	28798	0	live	IGLV3-17	IGLV317, V2-12P	immunoglobulin lambda variable 3-17 (pseudogene)		22q11.22	22	NC_000022.11	22738911	22739191	plus	0		
9606	Homo sapiens	28792	0	live	IGLV3-26	IGLV326, V2-18P	immunoglobulin lambda variable 3-26 (pseudogene)		22q11.22	22	NC_000022.11	22673338	22673637	plus	0		
9606	Homo sapiens	28790	0	live	IGLV3-29	IGLV329	immunoglobulin lambda variable 3-29 (pseudogene)		22q11.22	22	NC_000022.11	22660949	22661577	plus	0		
9606	Homo sapiens	28789	0	live	IGLV3-30	IGLV330, V2-21P	immunoglobulin lambda variable 3-30 (pseudogene)		22q11.22	22	NC_000022.11	22618718	22619211	plus	0		
9606	Homo sapiens	28788	0	live	IGLV3-31	IGLV331, V2-22P	immunoglobulin lambda variable 3-31 (pseudogene)		22q11.22	22	NC_000022.11	22604693	22605185	plus	0		
9606	Homo sapiens	28777	0	live	IGLV7-35	IGLV735, V3-1P	immunoglobulin lambda variable 7-35 (pseudogene)		22q11.22	22	NC_000022.11	22450358	22450652	plus	0		
9606	Homo sapiens	28771	0	live	IGLV10-67	IGLV1067, V1-25P	immunoglobulin lambda variable 10-67 (pseudogene)		22q11.22	22	NC_000022.11	22043452	22043914	plus	0		
9606	Homo sapiens	28925	0	live	IGKV2-19	A28, IGKV219	immunoglobulin kappa variable 2-19 (pseudogene)		2p11.2	2	NC_000002.12	89134981	89135247	minus	0		
9606	Homo sapiens	28418	0	live	IGHV3-57	3-57P, IGHV357	immunoglobulin heavy variable 3-57 (pseudogene)		14q32.33	14	NC_000014.9	106618909	106619214	minus	0		
9606	Homo sapiens	28417	0	live	IGHV3-60	3-60P, IGHV360	immunoglobulin heavy variable 3-60 (pseudogene)		14q32.33	14	NC_000014.9	106631197	106631653	minus	0		
9606	Homo sapiens	28413	0	live	IGHV3-65	3-65P, IGHV365	immunoglobulin heavy variable 3-65 (pseudogene)		14q32.33	14	NC_000014.9	106666038	106666532	minus	0		
9606	Homo sapiens	100996600	0	live	IGKV2OR2-8	IGKV2/OR2-8, IGKV2OR28	immunoglobulin kappa variable 2/OR2-8 (pseudogene)	Ig kappa chain V-II region RPMI 6410-like	2q11.2	2	NC_000002.12	97331411	97332505	minus	0		
9606	Homo sapiens	28864	0	live	IGKV1OR2-9	IGKV1/OR2-9, IGKV1OR29	immunoglobulin kappa variable 1/OR2-9 (pseudogene)		2q11.2	2							
9606	Homo sapiens	28863	0	live	IGKV1OR2-11	IGKV1OR211	immunoglobulin kappa variable 1/OR2-11 (pseudogene)	IGKV1/OR2-11	2q11.2	2	NC_000002.12	97386071	97386350	plus	0		
9606	Homo sapiens	28859	0	live	IGKV2OR2-2	IGKV2/OR2-2, IGKV2OR22	immunoglobulin kappa variable 2/OR2-2 (pseudogene)		2q11.2	2	NC_000002.12	97050047	97051150	plus	0		
9606	Homo sapiens	28858	0	live	IGKV2OR2-4	IGKV2/OR2-4, IGKV2OR24	immunoglobulin kappa variable 2/OR2-4 (pseudogene)		2q11.2	2							
9606	Homo sapiens	28855	0	live	IGKV2OR2-10	IGKV2OR210	immunoglobulin kappa variable 2/OR2-10 (pseudogene)	IGKV2/OR2-10	2q11.2	2	NC_000002.12	97376255	97376973	plus	0		
9606	Homo sapiens	28854	0	live	IGKV3OR2-5	IGKV3/OR2-5, IGKV3OR25	immunoglobulin kappa variable 3/OR2-5 (pseudogene)		2q11.2	2							
9606	Homo sapiens	28471	0	live	IGHV1-12	1-12P, IGHV112	immunoglobulin heavy variable 1-12 (pseudogene)		14q32.33	14	NC_000014.9	106122420	106122709	minus	0		
9606	Homo sapiens	28463	0	live	IGHV1-67	1-67P, IGHV167	immunoglobulin heavy variable 1-67 (pseudogene)		14q32.33	14	NC_000014.9	106680603	106681042	minus	0		
9606	Homo sapiens	28406	0	live	IGHV3-76	3-76P, IGHV376	immunoglobulin heavy variable 3-76 (pseudogene)		14q32.33	14	NC_000014.9	106827861	106828310	minus	0		
9606	Homo sapiens	28335	0	live	IGHD1OR15-1A	IGHD1OR151A	immunoglobulin heavy diversity 1/OR15-1A (non-functional)	IGHD1/OR15-1A	15q11.2	15							
9606	Homo sapiens	28334	0	live	IGHD1OR15-1B	IGHD1OR151B	immunoglobulin heavy diversity 1/OR15-1B (non-functional)	IGHD1/OR15-1B	15q11.2	15							
9606	Homo sapiens	28333	0	live	IGHD2OR15-2A	IGHD2OR152A	immunoglobulin heavy diversity 2/OR15-2A (non-functional)	IGHD2/OR15-2A	15q11.2	15							
9606	Homo sapiens	28332	0	live	IGHD2OR15-2B	IGHD2OR152B	immunoglobulin heavy diversity 2/OR15-2B (non-functional)	IGHD2/OR15-2B	15q11.2	15							
9606	Homo sapiens	28331	0	live	IGHD3OR15-3A	IGHD3OR153A	immunoglobulin heavy diversity 3/OR15-3A (non-functional)	IGHD3/OR15-3A	15q11.2	15							
9606	Homo sapiens	28330	0	live	IGHD3OR15-3B	IGHD3OR153B	immunoglobulin heavy diversity 3/OR15-3B (non-functional)	IGHD3/OR15-3B	15q11.2	15							
9606	Homo sapiens	28329	0	live	IGHD4OR15-4A	IGHD4OR154A	immunoglobulin heavy diversity 4/OR15-4A (non-functional)	IGHD4/OR15-4A	15q11.2	15							
9606	Homo sapiens	28328	0	live	IGHD4OR15-4B	IGHD4OR154B	immunoglobulin heavy diversity 4/OR15-4B (non-functional)	IGHD4/OR15-4B	15q11.2	15							
9606	Homo sapiens	28327	0	live	IGHD5OR15-5A	IGHD5OR155A	immunoglobulin heavy diversity 5/OR15-5A (non-functional)	IGHD5/OR15-5A	15q11.2	15							
9606	Homo sapiens	28326	0	live	IGHD5OR15-5B	IGHD5OR155B	immunoglobulin heavy diversity 5/OR15-5B (non-functional)	IGHD5/OR15-5B	15q11.2	15	NC_000015.10	21010423	21010609	minus	0		
9606	Homo sapiens	28509	0	live	IGHD1-7	DM1, IGHD17	immunoglobulin heavy diversity 1-7		14q32.33	14	NC_000014.9	105909907	105909923	minus	0		
9606	Homo sapiens	28508	0	live	IGHD1-14	DM2, IGHD114	immunoglobulin heavy diversity 1-14 (non-functional)		14q32.33	14	NC_000014.9	105900638	105900654	minus	0		
9606	Homo sapiens	28504	0	live	IGHD2-8	DLR1, IGHD28	immunoglobulin heavy diversity 2-8		14q32.33	14	NC_000014.9	105907211	105907241	minus	0		
9606	Homo sapiens	28500	0	live	IGHD3-9	DXP1, IGHD39	immunoglobulin heavy diversity 3-9		14q32.33	14	NC_000014.9	105904681	105904711	minus	0		
9606	Homo sapiens	28499	0	live	IGHD3-10	DXP'1, IGHD310	immunoglobulin heavy diversity 3-10		14q32.33	14	NC_000014.9	105904497	105904527	minus	0		
9606	Homo sapiens	28495	0	live	IGHD4-11	DA1, IGHD411	immunoglobulin heavy diversity 4-11 (non-functional)		14q32.33	14	NC_000014.9	105903616	105903631	minus	0		
9606	Homo sapiens	28491	0	live	IGHD5-12	DK1, IGHD512	immunoglobulin heavy diversity 5-12		14q32.33	14	NC_000014.9	105902649	105902671	minus	0		
9606	Homo sapiens	28487	0	live	IGHD6-13	DN1, IGHD613	immunoglobulin heavy diversity 6-13		14q32.33	14	NC_000014.9	105901142	105901162	minus	0		
9606	Homo sapiens	28929	0	live	IGKV2-4	IGKV24, L13	immunoglobulin kappa variable 2-4 (pseudogene)		2p11.2	2	NC_000002.12	88931651	88932378	minus	0		
9606	Homo sapiens	28927	0	live	IGKV2-14	IGKV214, L3	immunoglobulin kappa variable 2-14 (pseudogene)		2p11.2	2	NC_000002.12	89078019	89078784	minus	0		
9606	Homo sapiens	28936	0	live	IGKV1-22	A25, IGKV122	immunoglobulin kappa variable 1-22 (pseudogene)		2p11.2	2	NC_000002.12	89170745	89171212	minus	0		
9606	Homo sapiens	28934	0	live	IGKV1-32	A15, A15a, IGKV132	immunoglobulin kappa variable 1-32 (pseudogene)		2p11.2	2	NC_000002.12	89253541	89254015	minus	0		
9606	Homo sapiens	28932	0	live	IGKV1-35	IGKV135, O16	immunoglobulin kappa variable 1-35 (pseudogene)		2p11.2	2	NC_000002.12	89286696	89287170	minus	0		
9606	Homo sapiens	28924	0	live	IGKV2-23	A24, IGKV223	immunoglobulin kappa variable 2-23 (pseudogene)		2p11.2	2	NC_000002.12	89172328	89173043	minus	0		
9606	Homo sapiens	28918	0	live	IGKV2-36	IGKV236, O15	immunoglobulin kappa variable 2-36 (pseudogene)		2p11.2	2	NC_000002.12	89295224	89295457	minus	0		
9606	Homo sapiens	28917	0	live	IGKV2-38	IGKV238, O13	immunoglobulin kappa variable 2-38 (pseudogene)		2p11.2	2	NC_000002.12	89309903	89310142	minus	0		
9606	Homo sapiens	28910	0	live	IGKV3-31	A16, A16a, IGKV331	immunoglobulin kappa variable 3-31 (pseudogene)		2p11.2	2	NC_000002.12	89252198	89252735	minus	0		
9606	Homo sapiens	28909	0	live	IGKV3-34	IGKV334, O17	immunoglobulin kappa variable 3-34 (pseudogene)		2p11.2	2	NC_000002.12	89275255	89275787	minus	0		
9606	Homo sapiens	28507	0	live	IGHD1-20	IGHD120	immunoglobulin heavy diversity 1-20		14q32.33	14	NC_000014.9	105891191	105891207	minus	0		
9606	Homo sapiens	28506	0	live	IGHD1-26	IGHD126	immunoglobulin heavy diversity 1-26		14q32.33	14	NC_000014.9	105881034	105881053	minus	0		
9606	Homo sapiens	28498	0	live	IGHD3-16	IGHD316	immunoglobulin heavy diversity 3-16		14q32.33	14	NC_000014.9	105895634	105895670	minus	0		
9606	Homo sapiens	28497	0	live	IGHD3-22	IGHD322	immunoglobulin heavy diversity 3-22		14q32.33	14	NC_000014.9	105886031	105886061	minus	0		
9606	Homo sapiens	28494	0	live	IGHD4-17	IGHD417	immunoglobulin heavy diversity 4-17		14q32.33	14	NC_000014.9	105894508	105894523	minus	0		
9606	Homo sapiens	28493	0	live	IGHD4-23	IGHD423	immunoglobulin heavy diversity 4-23 (non-functional)		14q32.33	14	NC_000014.9	105884870	105884888	minus	0		
9606	Homo sapiens	28490	0	live	IGHD5-18	IGHD518	immunoglobulin heavy diversity 5-18		14q32.33	14	NC_000014.9	105893542	105893561	minus	0		
9606	Homo sapiens	28489	0	live	IGHD5-24	IGHD524	immunoglobulin heavy diversity 5-24 (non-functional)		14q32.33	14	NC_000014.9	105883903	105883922	minus	0		
9606	Homo sapiens	28486	0	live	IGHD6-19	IGHD619	immunoglobulin heavy diversity 6-19		14q32.33	14	NC_000014.9	105891699	105891719	minus	0		
9606	Homo sapiens	28485	0	live	IGHD6-25	IGHD625	immunoglobulin heavy diversity 6-25		14q32.33	14	NC_000014.9	105881539	105881556	minus	0		
9606	Homo sapiens	100568447	0	live	IGHV3OR16-14	IGHV3OR1614	immunoglobulin heavy variable 3/OR16-14 (pseudogene)	IGHV3/OR16-14	16p11.2	16							
9606	Homo sapiens	28320	0	live	IGHV1OR15-6	IGHV1OR156	immunoglobulin heavy variable 1/OR15-6 (pseudogene)	IGHV1/OR15-6	15q11.2	15	NC_000015.10	20639466	20639714	minus	0		
9606	Homo sapiens	28315	0	live	IGHV1OR16-1	IGHV1OR161	immunoglobulin heavy variable 1/OR16-1 (pseudogene)	IGHV1/OR16-1	16p11.2	16	NC_000016.10	32035070	32035326	plus	0		
9606	Homo sapiens	28314	0	live	IGHV1OR16-2	IGHV1OR162	immunoglobulin heavy variable 1/OR16-2 (pseudogene)	IGHV1/OR16-2	16p11.2	16							
9606	Homo sapiens	28313	0	live	IGHV1OR16-3	IGHV1OR163	immunoglobulin heavy variable 1/OR16-3 (pseudogene)	IGHV1/OR16-3	16p11.2	16							
9606	Homo sapiens	28312	0	live	IGHV1OR16-4	IGHV1OR164	immunoglobulin heavy variable 1/OR16-4 (pseudogene)	IGHV1/OR16-4	16p11.2	16							
9606	Homo sapiens	28305	0	live	IGHV3OR16-11	IGHV3OR1611	immunoglobulin heavy variable 3/OR16-11 (pseudogene)	IGHV3/OR16-11	16p11.2	16	NC_000016.10	33858898	33859187	minus	0		
9606	Homo sapiens	28300	0	live	IGHV3OR16-15	IGHV3OR1615	immunoglobulin heavy variable 3/OR16-15 (pseudogene)	IGHV3/OR16-15	16p11.2	16	NC_000016.10	32903604	32903894	plus	0		
9606	Homo sapiens	28897	0	live	IGKV1D-32	IGKV1D32, O9	immunoglobulin kappa variable 1D-32 (pseudogene)		2p11.2	2	NC_000002.12	89928422	89928896	plus	0		
9606	Homo sapiens	28895	0	live	IGKV1D-35	IGKV1D35, O6	immunoglobulin kappa variable 1D-35 (pseudogene)		2p11.2	2	NC_000002.12	89895314	89895788	plus	0		
9606	Homo sapiens	28872	0	live	IGKV3D-31	IGKV3D31, O10	immunoglobulin kappa variable 3D-31 (pseudogene)		2p11.2	2	NC_000002.12	89929702	89930239	plus	0		
9606	Homo sapiens	28470	0	live	IGHV1-14	1-14P, IGHV114	immunoglobulin heavy variable 1-14 (pseudogene)		14q32.33	14	NC_000014.9	106145882	106146131	minus	0		
9606	Homo sapiens	28469	0	live	IGHV1-17	1-17P, IGHV117	immunoglobulin heavy variable 1-17 (pseudogene)		14q32.33	14	NC_000014.9	106174342	106174778	minus	0		
9606	Homo sapiens	28456	0	live	IGHV2-10	2-10P, IGHV210	immunoglobulin heavy variable 2-10 (pseudogene)		14q32.33	14							
9606	Homo sapiens	28453	0	live	IGHV3-6	3-06P, IGHV36	immunoglobulin heavy variable 3-6 (pseudogene)		14q32.33	14	NC_000014.9	106055544	106055998	minus	0		
9606	Homo sapiens	28443	0	live	IGHV3-22	3-22P, IGHV322	immunoglobulin heavy variable 3-22 (pseudogene)		14q32.33	14	NC_000014.9	106257762	106258223	minus	0		
9606	Homo sapiens	28441	0	live	IGHV3-25	3-25P, IGHV325	immunoglobulin heavy variable 3-25 (pseudogene)		14q32.33	14	NC_000014.9	106289026	106289479	minus	0		
9606	Homo sapiens	28440	0	live	IGHV3-29	3-29P, IGHV329	immunoglobulin heavy variable 3-29 (pseudogene)		14q32.33	14	NC_000014.9	106331106	106331563	minus	0		
9606	Homo sapiens	28435	0	live	IGHV3-32	3-32P, IGHV332	immunoglobulin heavy variable 3-32 (pseudogene)		14q32.33	14	NC_000014.9	106356145	106356602	minus	0		
9606	Homo sapiens	28431	0	live	IGHV3-36	3-36P, IGHV336	immunoglobulin heavy variable 3-36 (pseudogene)		14q32.33	14	NC_000014.9	106392769	106393231	minus	0		
9606	Homo sapiens	28430	0	live	IGHV3-37	3-37P, IGHV337	immunoglobulin heavy variable 3-37 (pseudogene)		14q32.33	14	NC_000014.9	106396665	106397114	minus	0		
9606	Homo sapiens	28428	0	live	IGHV3-41	3-41P, IGHV341	immunoglobulin heavy variable 3-41 (pseudogene)		14q32.33	14	NC_000014.9	106443129	106443584	minus	0		
9606	Homo sapiens	28427	0	live	IGHV3-42	3-42P, IGHV342	immunoglobulin heavy variable 3-42 (pseudogene)		14q32.33	14	NC_000014.9	106463254	106463688	minus	0		
9606	Homo sapiens	28422	0	live	IGHV3-50	3-50P, IGHV350	immunoglobulin heavy variable 3-50 (pseudogene)		14q32.33	14	NC_000014.9	106566100	106566555	minus	0		
9606	Homo sapiens	28419	0	live	IGHV3-54	3-54P, IGHV354	immunoglobulin heavy variable 3-54 (pseudogene)		14q32.33	14	NC_000014.9	106601336	106601792	minus	0		
9606	Homo sapiens	28415	0	live	IGHV3-63	IGHV363, V3-63P	immunoglobulin heavy variable 3-63 (pseudogene)		14q32.33	14	NC_000014.9	106652213	106652680	minus	0		
9606	Homo sapiens	28383	0	live	IGHV7-27	7-27P, IGHV727	immunoglobulin heavy variable 7-27 (pseudogene)		14q32.33	14	NC_000014.9	106317823	106318236	minus	0		
9606	Homo sapiens	28381	0	live	IGHV7-40	7-40P, IGHV740	immunoglobulin heavy variable 7-40 (pseudogene)		14q32.33	14	NC_000014.9	106425359	106425561	minus	0		
9606	Homo sapiens	28345	0	live	IGHVIII-44	3-44P, IGHVIII44	immunoglobulin heavy variable (III)-44 (pseudogene)	IGHV(III)-44	14q32.33	14	NC_000014.9	106478217	106478393	minus	0		
9606	Homo sapiens	28462	0	live	IGHV1-68	1-68P, IGHV168	immunoglobulin heavy variable 1-68 (pseudogene)		14q32.33	14	NC_000014.9	106703807	106704286	minus	0		
9606	Homo sapiens	28438	0	live	IGHV3-30-2	3-30.2P, IGHV3302	immunoglobulin heavy variable 3-30-2 (pseudogene)		14q32.33	14	NC_000014.9	106344385	106344833	minus	0		
9606	Homo sapiens	28433	0	live	IGHV3-33-2	3-33.2P, IGHV3332	immunoglobulin heavy variable 3-33-2 (pseudogene)		14q32.33	14	NC_000014.9	106369098	106369546	minus	0		
9606	Homo sapiens	28405	0	live	IGHV3-79	3-79P, IGHV379	immunoglobulin heavy variable 3-79 (pseudogene)		14q32.33	14	NC_000014.9	106867640	106868092	minus	0		
9606	Homo sapiens	28382	0	live	IGHV7-34-1	7-34.1P, IGHV7341	immunoglobulin heavy variable 7-34-1 (pseudogene)		14q32.33	14	NC_000014.9	106377300	106377733	minus	0		
9606	Homo sapiens	28377	0	live	IGHVII-1-1	4-01.1P, IGHVII11	immunoglobulin heavy variable (II)-1-1 (pseudogene)	IGHV(II)-1-1	14q32.33	14	NC_000014.9	105944938	105945391	minus	0		
9606	Homo sapiens	28376	0	live	IGHVII-15-1	4-15.1P, IGHVII151	immunoglobulin heavy variable (II)-15-1 (pseudogene)	IGHV(II)-15-1	14q32.33	14	NC_000014.9	106163534	106163804	minus	0		
9606	Homo sapiens	28375	0	live	IGHVII-20-1	4-20.1P, IGHVII201	immunoglobulin heavy variable (II)-20-1 (pseudogene)	IGHV(II)-20-1	14q32.33	14	NC_000014.9	106212786	106212824	minus	0		
9606	Homo sapiens	28374	0	live	IGHVII-22-1	4-22.1P, IGHVII221	immunoglobulin heavy variable (II)-22-1 (pseudogene)	IGHV(II)-22-1	14q32.33	14	NC_000014.9	106263360	106263628	minus	0		
9606	Homo sapiens	28373	0	live	IGHVII-26-2	4-26.2P, IGHVII262	immunoglobulin heavy variable (II)-26-2 (pseudogene)	IGHV(II)-26-2	14q32.33	14	NC_000014.9	106314648	106314960	minus	0		
9606	Homo sapiens	28372	0	live	IGHVII-28-1	4-28.1P, IGHVII281	immunoglobulin heavy variable (II)-28-1 (pseudogene)	IGHV(II)-28-1	14q32.33	14	NC_000014.9	106329432	106329686	minus	0		
9606	Homo sapiens	28371	0	live	IGHVII-30-1	4-30.1P, IGHVII301	immunoglobulin heavy variable (II)-30-1 (pseudogene)	IGHV(II)-30-1	14q32.33	14	NC_000014.9	106342680	106342953	minus	0		
9606	Homo sapiens	28370	0	live	IGHVII-31-1	4-31.1P, IGHVII311	immunoglobulin heavy variable (II)-31-1 (pseudogene)	IGHV(II)-31-1	14q32.33	14							
9606	Homo sapiens	28369	0	live	IGHVII-33-1	4-33.1P, IGHVII331	immunoglobulin heavy variable (II)-33-1 (pseudogene)	IGHV(II)-33-1	14q32.33	14	NC_000014.9	106367391	106367664	minus	0		
9606	Homo sapiens	28368	0	live	IGHVII-40-1	4-40.1P, IGHVII401	immunoglobulin heavy variable (II)-40-1 (pseudogene)	IGHV(II)-40-1	14q32.33	14	NC_000014.9	106440934	106441010	minus	0		
9606	Homo sapiens	28367	0	live	IGHVII-43-1	4-43.1P, IGHVII431	immunoglobulin heavy variable (II)-43-1 (pseudogene)	IGHV(II)-43-1	14q32.33	14	NC_000014.9	106472791	106473000	minus	0		
9606	Homo sapiens	28366	0	live	IGHVII-44-2	4-44.2P, IGHVII442	immunoglobulin heavy variable (II)-44-2 (pseudogene)	IGHV(II)-44-2	14q32.33	14	NC_000014.9	106494145	106494381	minus	0		
9606	Homo sapiens	28365	0	live	IGHVII-46-1	4-46.1P, IGHVII461	immunoglobulin heavy variable (II)-46-1 (pseudogene)	IGHV(II)-46-1	14q32.33	14	NC_000014.9	106515836	106516124	minus	0		
9606	Homo sapiens	28364	0	live	IGHVII-49-1	4-49.1P, IGHVII491	immunoglobulin heavy variable (II)-49-1 (pseudogene)	IGHV(II)-49-1	14q32.33	14	NC_000014.9	106564328	106564598	minus	0		
9606	Homo sapiens	28363	0	live	IGHVII-51-2	4-51.2P, IGHVII512	immunoglobulin heavy variable (II)-51-2 (pseudogene)	IGHV(II)-51-2	14q32.33	14	NC_000014.9	106584714	106584976	minus	0		
9606	Homo sapiens	28362	0	live	IGHVII-53-1	4-53.1P, IGHVII531	immunoglobulin heavy variable (II)-53-1 (pseudogene)	IGHV(II)-53-1	14q32.33	14	NC_000014.9	106599655	106599924	minus	0		
9606	Homo sapiens	28361	0	live	IGHVII-60-1	4-60.1P, IGHVII601	immunoglobulin heavy variable (II)-60-1 (pseudogene)	IGHV(II)-60-1	14q32.33	14	NC_000014.9	106637705	106637973	minus	0		
9606	Homo sapiens	28360	0	live	IGHVII-62-1	4-62.1P, IGHVII621	immunoglobulin heavy variable (II)-62-1 (pseudogene)	IGHV(II)-62-1	14q32.33	14	NC_000014.9	106650516	106650788	minus	0		
9606	Homo sapiens	28359	0	live	IGHVII-65-1	4-65.1P, IGHVII651	immunoglobulin heavy variable (II)-65-1 (pseudogene)	IGHV(II)-65-1	14q32.33	14	NC_000014.9	106671772	106672044	minus	0		
9606	Homo sapiens	28358	0	live	IGHVII-67-1	4-67.1P, IGHVII671	immunoglobulin heavy variable (II)-67-1 (pseudogene)	IGHV(II)-67-1	14q32.33	14	NC_000014.9	106686393	106686542	minus	0		
9606	Homo sapiens	28357	0	live	IGHVII-74-1	4-74.1P, IGHVII741	immunoglobulin heavy variable (II)-74-1 (pseudogene)	IGHV(II)-74-1	14q32.33	14	NC_000014.9	106821242	106821410	minus	0		
9606	Homo sapiens	28356	0	live	IGHVII-78-1	4-78.1P, IGHVII781	immunoglobulin heavy variable (II)-78-1 (pseudogene)	IGHV(II)-78-1	14q32.33	14	NC_000014.9	106865621	106865895	minus	0		
9606	Homo sapiens	28355	0	live	IGHVIII-2-1	3-02.1P, IGHVIII21	immunoglobulin heavy variable (III)-2-1 (pseudogene)	IGHV(III)-2-1	14q32.33	14	NC_000014.9	106001534	106001835	minus	0		
9606	Homo sapiens	28354	0	live	IGHVIII-5-1	3-05.1P, IGHVIII51	immunoglobulin heavy variable (III)-5-1 (pseudogene)	IGHV(III)-5-1	14q32.33	14	NC_000014.9	106039666	106039764	minus	0		
9606	Homo sapiens	28353	0	live	IGHVIII-5-2	3-05.2P, IGHVIII52	immunoglobulin heavy variable (III)-5-2 (pseudogene)	IGHV(III)-5-2	14q32.33	14	NC_000014.9	106045600	106045860	minus	0		
9606	Homo sapiens	28352	0	live	IGHVIII-11-1	3-11.1P, IGHVIII111	immunoglobulin heavy variable (III)-11-1 (pseudogene)	IGHV(III)-11-1	14q32.33	14	NC_000014.9	106120289	106120475	minus	0		
9606	Homo sapiens	28351	0	live	IGHVIII-13-1	3-13.1P, IGHVIII131	immunoglobulin heavy variable (III)-13-1 (pseudogene)	IGHV(III)-13-1	14q32.33	14	NC_000014.9	106142286	106142584	minus	0		
9606	Homo sapiens	28350	0	live	IGHVIII-16-1	3-16.1P, IGHVIII161	immunoglobulin heavy variable (III)-16-1 (pseudogene)	IGHV(III)-16-1	14q32.33	14	NC_000014.9	106170746	106171051	minus	0		
9606	Homo sapiens	28349	0	live	IGHVIII-22-2	3-22.2P, IGHVIII222	immunoglobulin heavy variable (III)-22-2 (pseudogene)	IGHV(III)-22-2	14q32.33	14	NC_000014.9	106264686	106264873	minus	0		
9606	Homo sapiens	28348	0	live	IGHVIII-25-1	3-25.1P, IGHVIII251	immunoglobulin heavy variable (III)-25-1 (pseudogene)	IGHV(III)-25-1	14q32.33	14	NC_000014.9	106293566	106293807	minus	0		
9606	Homo sapiens	28347	0	live	IGHVIII-26-1	3-26.1P, IGHVIII261	immunoglobulin heavy variable (III)-26-1 (pseudogene)	IGHV(III)-26-1	14q32.33	14	NC_000014.9	106309406	106309712	minus	0		
9606	Homo sapiens	28346	0	live	IGHVIII-38-1	3-38.1P, 38-1, IGHVIII381	immunoglobulin heavy variable (III)-38-1 (pseudogene)	IGHV(III)-38-1	14q32.33	14	NC_000014.9	106418018	106418310	minus	0		
9606	Homo sapiens	28344	0	live	IGHVIII-47-1	3-47.1P, IGHVIII471	immunoglobulin heavy variable (III)-47-1 (pseudogene)	IGHV(III)-47-1	14q32.33	14	NC_000014.9	106531133	106531436	minus	0		
9606	Homo sapiens	28342	0	live	IGHVIII-67-2	3-67.2P, IGHVIII672	immunoglobulin heavy variable (III)-67-2 (pseudogene)	IGHV(III)-67-2	14q32.33	14	NC_000014.9	106687102	106687200	minus	0		
9606	Homo sapiens	28341	0	live	IGHVIII-67-3	3-67.3P, IGHV(III)-6, IGHVIII673	immunoglobulin heavy variable (III)-67-3 (pseudogene)	IGHV(III)-67-3	14q32.33	14	NC_000014.9	106692614	106692888	minus	0		
9606	Homo sapiens	28340	0	live	IGHVIII-67-4	3-67.4P, IGHVIII674	immunoglobulin heavy variable (III)-67-4 (pseudogene)	IGHV(III)-67-4	14q32.33	14	NC_000014.9	106695092	106695397	minus	0		
9606	Homo sapiens	28339	0	live	IGHVIII-76-1	3-76.1P, IGHVIII761	immunoglobulin heavy variable (III)-76-1 (pseudogene)	IGHV(III)-76-1	14q32.33	14	NC_000014.9	106831763	106832069	minus	0		
9606	Homo sapiens	28338	0	live	IGHVIII-82	3-82P, IGHVIII82	immunoglobulin heavy variable (III)-82 (pseudogene)	IGHV(III)-82	14q32.33	14	NC_000014.9	106879553	106879844	minus	0		
9606	Homo sapiens	28337	0	live	IGHVIV-44-1	(IV)-44, 4-44.1P, IGHVIV441	immunoglobulin heavy variable (IV)-44-1 (pseudogene)	IGHV(IV)-44-1	14q32.33	14	NC_000014.9	106489342	106489770	minus	0		
9606	Homo sapiens	84097	0	live	IGLVIV-66-1		immunoglobulin lambda variable (IV)-66-1 (pseudogene)	IGLV(IV)-66-1	22q11.22	22	NC_000022.11	22058479	22058805	plus	0		
